x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,dots,Character
0.17496137936474515,0.17441568291166912,0.174428777443207,0.17493164911487594,0.17585528408219306,0.17713066850067546,0.17868878852584025,0.18046063031320456,0.18237718001828448,0.18429981693424471,0.18641571947195934,0.1882220776695081,0.19000533790545696,0.19154738369201316,0.19288867884834404,0.19402757071512025,0.19470233905153206,0.1951661891208485,0.19526090699920576,0.1947007504193987,0.19342584198163676,0.19059543427612663,0.18769106761596682,0.18428517813282444,0.18042501264101443,0.17615781795485055,0.17153084088864665,0.16659132825671655,0.16138652687337407,0.15596368355293305,0.16428484682434225,0.16433362619845532,0.16446650816232977,0.16469140924652148,0.16501624598158637,0.16544893489808035,0.16599739252655932,0.16666953539757914,0.16747328004169487,0.168545308795514,0.16935109715745483,0.17095474314458994,0.17222409414846218,0.17381562268184095,0.17559468246006327,0.17729074576529172,0.17946012738507083,0.18151783068679916,0.1838056259438444,0.1862789707740064,0.18829975703724164,0.1924082480335719,0.1957585889941705,0.19908438540090387,0.202298164093581,0.20531245191201,0.20803977569599885,0.2103926622853556,0.21228363851988827,0.21362523123940497,0,11
0.16702759124251174,0.16919396906245665,0.1717158797580138,0.17448271638403567,0.17738387199537495,0.18030873964688415,0.18314671239341593,0.18578718328982277,0.18811954539095638,0.19025185756398655,0.19226912216976072,0.19293687649619368,0.19314537780040558,0.19219150367779264,0.18984922653534145,0.18589251878003762,0.18009535281886682,0.17223170105881475,0.162075535906867,0.14940082977000924,0.17899203741893327,0.1819060130564648,0.1819315753975341,0.1817616703574687,0.18310098842724162,0.189988541230409,0.19581920879580084,0.19719736253291564,0.1968293260451606,0.1826022916935904,0.17191327832132974,0.17398915552448163,0.17597728581047156,0.17793226676543558,0.17990869597550976,0.18196117102683015,0.18414428950553288,0.1865126489977539,0.18912084708962842,0.1925381273596792,0.1948841550442052,0.19927289841622375,0.20328523791596895,0.20775841051740257,0.2127504509623354,0.2183193939925773,0.22452327434993816,0.23142012677622786,0.2390679860132563,0.24752488680283322,0.1263890047475557,0.12770070277131967,0.14098482964551998,0.14767747380089805,0.14484968339891044,0.13750063565742207,0.1343570689316886,0.1378479846925496,0.13852963814088443,0.1514715887638901,1,12
0.16982658420217847,0.17082873884767988,0.1722591444335322,0.17404170810100109,0.1761003369913522,0.17835893824585106,0.18074141900576338,0.18317168641235473,0.18557364760688982,0.18789738290962407,0.19008237063390682,0.19154693569852688,0.1933246012761807,0.19429894531017852,0.1950478380576348,0.19560988249833886,0.19518384629719907,0.19478755428620947,0.19259583665920876,0.19008754729660052,0.18669545922809092,0.18234514556332312,0.1769621794119394,0.17047213388358196,0.16280058208789305,0.15387309713451489,0.14361525213308965,0.19185003167605694,0.19185003167605694,0.19185003167605694,0.15758693774612767,0.15834942230616963,0.15943761058135827,0.16081748543299879,0.16245502972239637,0.16431622631085624,0.16636705805968355,0.16857350783018352,0.17090155848366037,0.1733557401804482,0.1753281012797059,0.1782410583810036,0.18011474212668904,0.1828186439886083,0.18533989308795523,0.18776488792684715,0.19111551690426282,0.19309504253368273,0.19731056285118664,0.2009057478792381,0.20451034184476252,0.20805482784289922,0.21146968896878637,0.2146854083175622,0.21763246898436484,0.2202413540643325,0.22244254665260346,0.1386915607025894,0.1386915607025894,0.1386915607025894,1,13
0.18766958136190587,0.18735802374299265,0.18719991142542453,0.18717460590774454,0.18726146868849586,0.18743986126622153,0.1876891451394647,0.18798868180676845,0.18831783276667488,0.18847419579175026,0.1892963083341411,0.18933608415461126,0.18938240054657232,0.18991669290475416,0.18998938554222156,0.18970201262524322,0.1897426217063646,0.18944068679086415,0.18854344969231562,0.18796085796000045,0.1868503543696171,0.183182018923845,0.18012711877601467,0.17667190260457852,0.17285713938278935,0.16872359808389906,0.16431204768115948,0.1596632571478226,0.15481799545714026,0.1498170315823644,0.15430422190606552,0.15599657858539076,0.15774425823099916,0.15953844657486055,0.1613703293489447,0.1632310922852215,0.1651119211156607,0.16700400157223214,0.16889851938690473,0.17111738963235862,0.17217702068013344,0.17434543850084203,0.17644521621593015,0.17770496636450414,0.1795163111245805,0.18163862474421658,0.1829721039187505,0.1846023671618371,0.1869106522555002,0.1882399340739564,0.1895404696326738,0.1937959058774649,0.19678700479028102,0.1997181428429209,0.20248837183401724,0.20499674356220182,0.20714230982610646,0.20882412242436288,0.20994123315560287,0.21039269381845824,0,14
0.1850448945391327,0.1851624412715051,0.1854300905045829,0.18580556855322844,0.18624660173230406,0.18671091635667206,0.18715623874119475,0.1875402952007345,0.18782081205015264,0.18821465182924985,0.1886238702304362,0.1884674953452019,0.18800253692391855,0.18693230762691349,0.1851224378681634,0.182438558061644,0.17874629862133098,0.17391128996120006,0.16779916249522694,0.16027554663738736,0.17308733325894052,0.17448488172748156,0.1744421969473366,0.17626376051722467,0.17614452472578834,0.1788567829806242,0.18551166927606247,0.18993390734138613,0.193183775152909,0.1854859205965805,0.16712567952611654,0.17020434795530934,0.173543608726342,0.17710599570267196,0.18085404274775665,0.18475028372505348,0.18875725249801986,0.19283748293011319,0.19695350888478985,0.2006911685849792,0.20466210749953345,0.20824745903414954,0.21212929489619328,0.2161426521394855,0.22032516053171503,0.2247144498405695,0.22934814983373666,0.23426389027890412,0.2394993009437597,0.24509201159599095,0.11362852995252064,0.10375434478709845,0.12424662794837009,0.13464230317650194,0.13945712578961814,0.13407401189162924,0.12334437660234164,0.1268853642224518,0.12584199382367145,0.14196922925532404,1,15
0.19124303375714694,0.1902725696304843,0.1895252794069381,0.1889724577427352,0.1885853992941024,0.1883353987172666,0.18819375066845467,0.18813174980389344,0.1881206907798088,0.18781791379463436,0.1884146134223325,0.18819127134215274,0.18781397424466773,0.1881296641745058,0.18813164905076024,0.18756604750511865,0.18749057393696292,0.1870273485016725,0.18401057993486364,0.18170461322943962,0.17892129903453158,0.17564325862291902,0.17185311326738054,0.16753348424069467,0.16266699281563998,0.15723626026499504,0.15122390786153836,0.18282460267786393,0.18162389691439154,0.18162389691439154,0.15236174050138918,0.1545197251702633,0.15680961545070876,0.15921377880789236,0.161714582706981,0.1642943946131414,0.16693558199154052,0.16962051230734515,0.17233155302572117,0.1755670524788875,0.17722625326354707,0.18008654245429737,0.18312361937688731,0.18510483545101275,0.1876101705121024,0.19074861143640842,0.1925634089729879,0.1943638568301402,0.19943138932586063,0.20287215609796752,0.2061979941028963,0.20931534276668814,0.21213064151538327,0.21455032977502192,0.21648084697164427,0.21782863253129053,0.21850012588000095,0.13517285287412908,0.13410529428955997,0.13410529428955997,1,16
0.18920418312808113,0.18844551506035517,0.18796369591440443,0.18771382555630137,0.18765100385211847,0.18773033066792824,0.1879069058698032,0.18813582932381578,0.18837220089603754,0.18844555557271245,0.18880145880653967,0.1885068912678964,0.1885023598709844,0.18800851934319826,0.18745753227613957,0.1868658646019529,0.18584694800727855,0.18494494694461697,0.18171405451013364,0.17883050924230573,0.175428204241231,0.17149623594333407,0.16702370078503856,0.16199969520276805,0.15641331563294616,0.1502536585119965,0.1435098202763427,0.18721612459052592,0.2000245956081384,0.20755822069376526,0.15077426295313118,0.1530972284100344,0.15557885699362953,0.15819529285836317,0.16092268015868205,0.16373716304903274,0.16661488568386193,0.1695319922176163,0.17246462680474153,0.1755430783486874,0.17795293414405497,0.18107940214329454,0.1834915453189228,0.18621657463512628,0.1887480074870572,0.1912437251188827,0.194080258090596,0.19612027325715536,0.2006736453775195,0.2041930900752332,0.20758384392695534,0.21074394430618576,0.21357142858642328,0.21596433414116678,0.21782069834391507,0.219038558568167,0.21951595218742148,0.12594351245322918,0.13285317120220733,0.12187252777503506,3,17
0.21765275813887827,0.22401809702387426,0.2276426403022924,0.2288927264532966,0.22813469395605082,0.22573488128971894,0.2220596269334649,0.21747526936645267,0.21234814706784486,0.20514127273447724,0.20285897331460692,0.20051564220838308,0.1993420052841651,0.19826170770321397,0.19695390897029597,0.19523796343733907,0.19207516742120323,0.18808256979261037,0.18185031255629183,0.17430078665602974,0.163797837627235,0.1534654111659624,0.1401095879040791,0.12672796469518519,0.11393763925316427,0.10235570929189922,0.09259927252527281,0.08528542666716793,0.08103126943146738,0.08045389853205401,0.14434651502195497,0.1462640336704546,0.14801785082710087,0.1496197814279688,0.15108164040913355,0.1524152427066702,0.15363240325665378,0.15474493699515945,0.1557646588582614,0.15631845949402495,0.15524851631746694,0.15494258798211216,0.1558754464202665,0.158706716438413,0.16345966179495028,0.16971592454619747,0.1771463533410171,0.18542807847528603,0.19507468792748972,0.20483283774335737,0.21422209476386617,0.22161188872297213,0.22707123083609126,0.23031157683584808,0.23092771463660094,0.22851443215270695,0.22266651729852313,0.21297875798840654,0.1990459421367143,0.1804628576578034,0,18
0.21794782451823722,0.22484070567196257,0.22862247980021108,0.22972052526440606,0.2285622204259708,0.22557494364632844,0.22118607328690232,0.2158229877091156,0.20991306527439058,0.20275407852516367,0.20227187435965457,0.19993988722192557,0.19824885239305476,0.19417727205413501,0.18935768855116897,0.1815431727451254,0.17298572618372943,0.1609981078984528,0.14923905218966735,0.13376821465734678,0.1184397453978955,0.10403872315886767,0.09135022668781687,0.08115933473229667,0.07425112603986052,0.07141067935806195,0.07342307343445457,0.20474934604559047,0.21988232903859686,0.21053548869365316,0.14590745927997922,0.15108862527023817,0.15447636020577407,0.15640717067949475,0.15721756328430792,0.1572440446131214,0.1568231212588429,0.15629129981438022,0.15598508687264032,0.1565984331513532,0.15772891589853338,0.1617631605558867,0.16806870314718367,0.17639167251007193,0.18561463588218235,0.19528361417018794,0.2051039839724097,0.2151610592829247,0.22377022180728776,0.23108942373033645,0.23585577391502913,0.23740380579250003,0.2350680527938825,0.22818304835030961,0.21608332589291457,0.1981034188528307,0.17357786066119102,0.13318778752180488,0.13318778752180488,0.12062029382038437,3,19
0.17872157845549164,0.19858691087424676,0.21332556486296653,0.22345701842999657,0.2295007495836826,0.23197623633237022,0.2314029566844052,0.22830038864813312,0.22318801023189852,0.21589275985874398,0.20992000212850317,0.2023447285388638,0.1952330330387823,0.18913309712680104,0.1844884820184386,0.1814950075655926,0.17951028175540773,0.17852614665918815,0.1767881418136332,0.17428015769679064,0.16887956850930422,0.16263673805204654,0.1537578133444159,0.14411705645904657,0.1340159809854293,0.12375610051305382,0.11363892863140992,0.10396597892998741,0.09503876499827603,0.08715880042576554,0.17424925107728587,0.16272865177600893,0.15498862366602792,0.15052159370549045,0.1488199888525442,0.1493762360653368,0.15168276230201586,0.1552319945207291,0.15951635967962333,0.16195692021801916,0.16401293551434956,0.16591075065542943,0.16740694689768112,0.16867746994178323,0.17021560441033934,0.1723983916844973,0.17574026129524825,0.1805764973092585,0.1870299034140259,0.19489308708855246,0.203184603151181,0.21097106061562665,0.21849274908980534,0.22399592073881172,0.22672972584890663,0.2259433147063496,0.22088583759740024,0.21080644480831817,0.1949542866253629,0.1725785133347941,0,20
0.17679614721078368,0.19669069814896115,0.21087464336371733,0.2200250315988088,0.22481891159799203,0.22593333210502373,0.22404534186366043,0.2198319896176587,0.21397032411077405,0.20728560215953748,0.20366394775784108,0.19877657059435463,0.19525816820194192,0.19129250702148917,0.18814948820962105,0.1838115224370474,0.17948311788992882,0.17283472252532192,0.16551844816435493,0.15573801641036297,0.1453619651038008,0.13470477353683322,0.12408092100162435,0.11380488679033819,0.10419115019513872,0.09555419050819007,0.08820848702165623,0.1951843072249362,0.1951843072249362,0.1951843072249362,0.1714894935172957,0.16455225695699252,0.15986058384361734,0.15714815501812443,0.15614865132146805,0.15659575359460245,0.1582231426784819,0.16076449941406068,0.16395350464229216,0.16609675239984628,0.1689298566906375,0.17202454948242063,0.1754431984697679,0.17949582596367758,0.18433788097561887,0.18998116792508513,0.196283398982411,0.20290796512182838,0.20975897795028975,0.2171537669968151,0.22272665358272994,0.2256961111001742,0.22528061294128676,0.22069863249820637,0.21116864316307193,0.1959091183280223,0.17413853138519608,0.146156086464206,0.14541423882437102,0.14541423882437102,1,21
0.1653391559939228,0.169132731406373,0.17133097237940764,0.17219202971449268,0.17197405421309403,0.17093519667667756,0.16933360790670926,0.16742743870465496,0.16547483987197983,0.16377567822830333,0.16283941058688892,0.1628603941878568,0.1640791071646235,0.16663469013807142,0.17034097001120052,0.17520959995053167,0.1809303212230737,0.18733339712729324,0.19408230780368416,0.2008293912527431,0.20687475524280582,0.21172273174295309,0.21478155155553674,0.2157687205826256,0.21426707532137623,0.2098594522689441,0.20212868792248462,0.19065761877915324,0.17502908133610556,0.15482591209049687,0.12539328181820017,0.1282329374064088,0.13403853654751255,0.14218042145213874,0.15202893433091477,0.16295441739446784,0.17432721285342537,0.18551766291841457,0.19589610980006175,0.20431826760872182,0.20827449378465215,0.20965973088091727,0.2083264728232324,0.2046678899245883,0.199388601369636,0.19275201545318213,0.18623632881335345,0.1798292110225899,0.1749940153765367,0.17140593753825717,0.17040505453460977,0.17081263472554487,0.17383278243111758,0.17800627270676572,0.1831250944081148,0.1889812363907895,0.19536668751041447,0.20207343662261437,0.20889347258301397,0.21561878424723774,0,22
0.15993669979735692,0.16516469821353094,0.16855171111294348,0.17039306437163046,0.17098408386562772,0.17062009547097107,0.16959642506369643,0.16820839851983968,0.1667513417154356,0.16575754478732532,0.16593716016248095,0.16672281270604883,0.16880988918699852,0.17192388497268885,0.1763256973758366,0.18144143767707827,0.18728054249874704,0.19309724333678277,0.19904628416256076,0.20392439789002312,0.20709737850395438,0.2080043489729058,0.20608443226542753,0.20077675135006984,0.1915204291953829,0.17775458876991698,0.15891835304222224,0.20459706829770194,0.20459706829770194,0.20459706829770194,0.11641637341345507,0.1265239443311705,0.1375789162364985,0.1491718045202056,0.1608931245730583,0.1723333917858231,0.18308312154926656,0.1927328292541552,0.20087303029125436,0.20732627679135726,0.2075436584123466,0.20624460380683082,0.2017562083589512,0.19650914806901976,0.19000324621071735,0.18455014684776758,0.17958815430711256,0.17736575498489568,0.17586995324700122,0.1774288969632053,0.18040881974558381,0.1847556504714649,0.19041531801817563,0.1973337512630431,0.20545687908339455,0.21473063035655698,0.22510093395985756,0.16133055199063248,0.1605600833595546,0.1605600833595546,1,23
0.21347550410158025,0.19158802128265073,0.17607370304430375,0.16606036762908605,0.16067583327954438,0.1590479182382256,0.16030444074767636,0.16357321905044359,0.16798207138907295,0.17037656382450347,0.17110676021625004,0.17121308051257125,0.17021534261200288,0.16727682916498057,0.16295215295765286,0.1576162374123503,0.1524358962423628,0.1484122330189122,0.14745572712916075,0.14977268123794585,0.15613562741280101,0.1652612540313733,0.17755821627329987,0.19076445824057334,0.20420029102855713,0.21718602573261403,0.22904197344810662,0.2390884452703975,0.24664575229484959,0.2510342056168253,0.12218554591239932,0.1244697577016895,0.1267094855657522,0.1289452316499757,0.13121749809974811,0.1335667870604577,0.13603360067749262,0.1386584410962411,0.14148181046209057,0.14575379189203358,0.1483036678101701,0.15144992850954062,0.1548184414806669,0.15944988152138456,0.1659584202614715,0.17442576357464912,0.1848721214477682,0.19620830476426476,0.20788569642195873,0.2181409878315553,0.22706723315891691,0.23233972394311514,0.23587759900727284,0.23729378433362217,0.2364314121186667,0.233133614558909,0.2272435238508513,0.21860427219099623,0.2070589917758461,0.1924508148019034,0,24
0.19476479663942636,0.18693562044346257,0.18168668266361754,0.17858629662598305,0.17720277565665085,0.1771044330817127,0.1778595822272604,0.17903653641938572,0.18020360898417948,0.17946327607953425,0.17693634526606272,0.17401984196675124,0.16956702437229923,0.1649686328568883,0.1603920680334859,0.15783944656591178,0.15807218555652755,0.16201995346020717,0.16803868200636346,0.17683139239931872,0.18650577256928552,0.19655508787513584,0.206472603675741,0.21575158532997232,0.22388529819670117,0.2303670076347988,0.23468997900313668,0.15437241819147696,0.15401619308777068,0.15401619308777068,0.13792123150451704,0.1418515130298266,0.14474699826167028,0.14685540915514342,0.14842446766534123,0.1497018957473591,0.1509354153562922,0.15237274844723595,0.1542616169752847,0.15877766390755135,0.16251314864512575,0.16784335151158586,0.1742908977007772,0.18258428586821182,0.1917976723278374,0.20176391208998762,0.2107270017372096,0.21848461379869155,0.2239462118323891,0.2278747682163961,0.23000063322107114,0.23010881814890854,0.22798433430240148,0.22341219298404316,0.2161774054963268,0.2060649831417456,0.1928599372227927,0.13545921425969332,0.13490725802953515,0.13490725802953515,1,25
